host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathroom_share_or_not,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,bathrooms,Price,Pool,BabyBath,BabyMonitor,LakeAccess,BeachFront,Piano
1,1,1,2,40.8284,-73.94530999999999,2,1,0,1.0,1.0,7,30,77,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1,1.45,1,5,0,0,0,0,0,0
0,1,0,3,40.75055,-73.88365999999999,2,2,1,1.0,1.0,14,28,4,80.0,8.0,10.0,10.0,9.0,10.0,9.0,0,0.08,1,4,0,0,0,0,0,0
1,1,1,1,40.713190000000004,-73.95669000000001,0,2,0,1.0,1.0,2,1125,148,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2.77,1,5,0,0,0,0,0,0
0,1,1,1,40.68585,-73.94875,2,2,1,1.0,1.0,2,365,52,95.0,10.0,10.0,9.0,9.0,9.0,9.0,0,1.06,1,4,0,0,0,0,0,0
0,1,1,2,40.79769,-73.9631,2,2,1,1.0,1.0,2,15,235,91.0,9.0,9.0,9.0,9.0,9.0,9.0,1,4.39,1,4,0,0,0,0,0,0
0,1,1,1,40.70324,-73.9294,2,2,0,2.0,2.0,4,28,45,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.83,2,4,0,0,0,0,0,0
0,1,1,1,40.65636,-73.97945,0,3,0,2.0,2.0,4,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.02,1,5,0,0,0,0,0,0
0,1,1,2,40.72932,-73.98501999999999,0,2,0,1.0,1.0,2,10,11,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.88,1,5,0,0,0,0,0,0
0,1,0,2,40.72931,-73.98222,0,2,0,1.0,1.0,2,1125,9,93.0,10.0,9.0,10.0,9.0,10.0,9.0,0,0.16,1,6,0,0,0,0,0,0
0,1,1,2,40.71073,-73.98770999999999,3,1,1,1.0,1.0,4,1125,5,92.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.13,2,4,0,0,0,0,0,0
1,1,1,2,40.83117,-73.94281,0,2,0,1.0,1.0,1,1125,23,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1.03,1,5,0,0,0,0,0,0
0,1,1,1,40.64145,-73.96642,2,4,0,1.0,2.0,5,1125,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.12,1,4,0,0,0,0,0,0
1,1,1,3,40.70286,-73.90649,2,2,1,1.0,1.0,3,32,94,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.56,1,4,0,0,0,0,0,0
0,1,1,3,40.70684,-73.74627,0,5,0,3.0,4.0,2,1125,295,91.0,9.0,8.0,10.0,10.0,10.0,9.0,0,5.29,1,4,0,0,0,0,0,0
0,1,0,1,40.653,-73.91181,0,4,0,2.0,2.0,3,360,3,73.0,10.0,8.0,9.0,9.0,5.0,7.0,0,0.05,1,5,0,0,0,0,0,0
0,1,0,1,40.68636,-73.92599,2,1,1,1.0,0.0,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.02,1,4,0,0,0,0,0,0
0,1,1,2,40.82561,-73.9446,2,2,1,1.0,1.0,4,14,138,94.0,9.0,9.0,9.0,10.0,10.0,9.0,0,2.47,1,4,0,0,0,0,0,0
1,1,1,1,40.6811,-73.9542,0,1,0,1.0,1.0,14,28,15,99.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.37,1,5,0,0,0,0,0,0
0,1,1,1,40.683890000000005,-73.92128000000001,0,4,0,1.0,2.0,2,1125,2,90.0,9.0,8.0,9.0,10.0,8.0,8.0,0,0.04,1,4,0,0,0,0,0,0
0,1,1,3,40.74129,-73.95004,0,2,0,1.0,1.0,3,1125,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.4,1,5,0,0,0,0,0,0
1,1,1,1,40.63199,-74.02972,2,4,1,1.0,2.0,2,7,13,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.24,1,4,0,1,0,0,0,0
0,1,1,1,40.67519,-73.91982,2,2,1,1.0,1.0,5,29,87,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,1.59,1,4,0,0,0,0,0,0
1,1,1,2,40.72871,-73.98857,0,2,0,1.0,1.0,30,90,32,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.67,1,5,0,0,0,0,0,0
0,1,1,3,40.76101,-73.91573000000001,2,2,1,1.0,1.0,3,21,72,94.0,10.0,9.0,10.0,10.0,9.0,10.0,0,1.35,1,4,0,0,0,0,0,0
0,1,1,1,40.68443,-74.00392,0,4,0,2.0,2.0,3,30,43,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0.88,1,5,0,0,0,0,0,0
1,1,0,0,40.87223,-73.84335,0,2,0,1.0,1.0,3,1125,250,96.0,9.0,9.0,10.0,10.0,9.0,9.0,1,4.49,1,5,0,0,0,0,0,0
0,1,1,1,40.70818,-73.94951999999999,2,2,0,1.0,1.0,1,17,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.32,1,4,0,0,0,0,0,0
0,1,1,2,40.80771,-73.93966999999999,2,1,0,1.0,1.0,7,60,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.19,1,4,0,0,0,0,0,0
0,1,1,2,40.78119,-73.9468,0,5,0,3.0,3.0,5,1125,8,98.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0.16,3,5,0,0,0,0,0,0
0,1,1,2,40.81286,-73.95285,2,4,0,1.0,3.0,2,365,133,89.0,9.0,9.0,10.0,10.0,9.0,9.0,0,2.43,1,4,0,0,0,0,0,0
0,1,1,2,40.81062,-73.93881999999999,2,1,1,1.0,1.0,30,122,26,86.0,9.0,9.0,9.0,9.0,9.0,9.0,0,1.38,1,4,0,0,0,0,0,0
0,1,1,2,40.71567,-74.00061,0,2,0,1.0,1.0,1,1125,33,85.0,9.0,8.0,9.0,9.0,9.0,9.0,0,0.59,1,5,0,0,0,0,0,0
0,1,0,3,40.73816,-73.88211,2,2,1,1.0,1.0,1,1125,90,91.0,9.0,9.0,10.0,9.0,9.0,9.0,1,2.51,1,4,0,0,0,0,0,0
1,1,1,2,40.84393,-73.94065,2,2,1,1.0,1.0,2,90,156,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.87,1,4,0,0,0,0,0,0
0,1,0,2,40.84411,-73.93784000000001,2,2,1,1.0,1.0,4,12,111,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.25,1,4,0,0,0,0,0,0
0,1,1,2,40.72118,-73.98875,2,2,1,1.0,1.0,3,1125,27,88.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0.49,1,4,0,0,0,0,0,0
0,1,1,1,40.66483,-73.88208,0,4,0,2.0,2.0,4,28,180,97.0,10.0,10.0,10.0,9.0,9.0,9.0,0,3.35,1,5,0,0,0,0,0,0
1,1,1,1,40.67415,-73.9163,2,2,1,1.0,1.0,2,1125,134,97.0,10.0,10.0,9.0,10.0,9.0,10.0,1,2.52,1,4,0,0,0,0,0,0
0,1,1,2,40.82546,-73.95291999999999,0,3,0,2.0,2.0,15,100,7,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.15,1,5,0,0,0,0,0,0
1,1,1,1,40.69155,-73.94975,0,7,0,2.0,3.0,3,20,148,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.73,1,5,0,0,0,0,0,0
1,1,1,1,40.67989,-73.91838,0,4,0,1.0,2.0,2,1125,103,94.0,10.0,10.0,9.0,10.0,9.0,9.0,0,1.88,1,5,0,0,0,0,0,0
1,1,1,1,40.679629999999996,-73.97054,2,2,1,1.0,1.0,1,125,310,95.0,9.0,9.0,10.0,10.0,10.0,10.0,0,5.59,3,3,0,0,0,0,0,0
1,1,1,1,40.68675,-73.97923,0,2,0,1.0,1.0,8,180,17,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0.32,1,5,0,0,0,0,0,0
1,1,1,0,40.87443,-73.85909000000001,0,3,0,1.0,1.0,2,30,183,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,3.51,1,4,0,0,0,0,0,0
0,1,1,2,40.80288,-73.96484,2,2,1,1.0,1.0,3,1125,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.11,1,5,0,0,0,0,0,0
0,1,1,1,40.69032,-73.93699000000001,2,2,1,1.0,1.0,1,1125,5,88.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.09,4,4,0,0,0,0,0,0
0,1,1,2,40.74389,-73.98515,2,3,0,1.0,1.0,4,60,43,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.94,1,4,0,0,0,0,0,0
0,1,1,1,40.67923,-73.97659,0,2,0,1.0,1.0,2,1125,8,97.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0.15,1,5,0,0,0,0,0,0
0,1,1,2,40.75925,-73.99427,2,2,0,1.0,1.0,4,29,37,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.68,1,5,0,0,0,0,0,0
1,1,0,1,40.6774,-73.94888,2,2,1,1.0,1.0,3,30,34,95.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0.7,1,4,0,0,0,0,0,0
0,1,0,3,40.7359,-73.91911999999999,2,2,0,1.0,1.0,1,28,60,90.0,9.0,8.0,10.0,10.0,9.0,9.0,1,1.08,2,4,0,0,0,0,0,0
0,1,1,2,40.75577,-73.99466,0,2,0,1.0,1.0,2,1125,265,90.0,10.0,9.0,10.0,10.0,10.0,9.0,1,5.36,1,5,0,0,0,0,0,0
1,1,1,2,40.72268,-73.98298,2,2,1,1.0,1.0,2,7,47,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.05,1,4,0,0,0,0,0,0
0,1,0,1,40.679809999999996,-73.94372,0,8,0,3.0,5.0,3,20,139,94.0,10.0,9.0,9.0,10.0,9.0,9.0,0,2.62,1,5,0,0,0,0,0,0
0,1,1,2,40.79481,-73.97185,2,1,1,1.0,1.0,21,25,11,82.0,10.0,7.0,10.0,10.0,10.0,9.0,0,0.2,1,4,0,0,0,0,0,0
1,1,1,1,40.67327,-73.8872,2,1,1,1.0,1.0,2,14,192,93.0,9.0,9.0,9.0,9.0,9.0,9.0,0,3.82,1,3,0,0,0,0,0,0
0,1,1,1,40.675,-73.9656,2,2,0,1.0,1.0,2,6,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.04,1,3,0,0,0,0,0,0
0,1,0,2,40.86609,-73.92638000000001,0,3,0,1.0,1.0,3,20,6,93.0,10.0,9.0,9.0,10.0,9.0,10.0,0,0.12,1,5,0,0,0,0,0,0
1,1,1,3,40.69585,-73.83098000000001,2,1,0,1.0,1.0,2,1125,7,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.21,1,4,0,0,0,0,0,0
0,1,1,3,40.72282,-73.85571,2,1,0,1.0,1.0,7,180,18,86.0,9.0,8.0,9.0,9.0,9.0,9.0,0,0.38,4,4,0,0,0,0,0,0
1,1,1,1,40.72117,-73.95796,0,2,0,1.0,2.0,3,27,119,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.61,1,5,0,0,0,0,0,0
0,1,1,1,40.699670000000005,-73.91403000000001,2,2,0,1.0,1.0,7,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.02,1,4,0,0,0,0,0,0
0,1,1,1,40.70647,-73.93265,2,2,0,1.0,1.0,3,20,10,93.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.19,1,4,0,0,0,0,0,0
0,1,1,0,40.82731,-73.91632,2,4,0,1.0,4.0,2,29,54,89.0,9.0,9.0,9.0,10.0,8.0,9.0,0,0.98,1,5,0,0,0,0,0,0
0,1,1,1,40.685559999999995,-73.92766999999999,0,6,0,3.0,2.0,10,1125,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.1,2,5,0,0,0,0,0,0
0,1,1,2,40.77616,-73.98485,0,3,0,1.0,2.0,3,1125,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.11,1,6,0,0,0,0,0,0
0,1,1,1,40.68018,-73.96582,0,1,0,1.0,1.0,16,31,9,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0,0.17,1,4,0,0,0,0,0,0
0,1,0,2,40.74322,-73.99744,0,2,0,1.0,2.0,7,59,5,80.0,9.0,8.0,10.0,10.0,10.0,9.0,0,0.14,1,5,0,0,0,0,0,0
0,1,1,2,40.77511,-73.95276,0,2,0,1.0,2.0,6,364,6,92.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.11,1,5,0,0,0,0,0,0
0,1,0,1,40.64495,-73.95896,0,4,0,1.0,2.0,6,30,3,93.0,10.0,10.0,9.0,10.0,10.0,10.0,0,0.17,1,4,0,0,0,0,0,0
1,1,1,3,40.768209999999996,-73.9125,2,2,1,1.0,1.0,1,45,72,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.34,1,4,0,0,0,0,0,0
0,1,0,1,40.69873,-73.93937,2,1,1,1.0,1.0,50,100,2,90.0,8.0,8.0,7.0,8.0,9.0,9.0,0,0.04,1,3,0,0,0,0,0,0
0,1,1,1,40.70821,-73.94719,2,2,1,1.0,1.0,2,1125,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.18,1,4,0,0,0,0,0,0
1,1,1,2,40.86761,-73.92718,3,1,1,1.0,0.0,2,28,102,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.85,1,4,0,0,0,0,0,0
0,1,1,1,40.69585,-73.92585,2,2,0,1.0,1.0,2,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.02,1,4,0,0,0,0,0,0
0,1,1,2,40.7328,-73.9841,0,2,0,1.0,1.0,1,25,125,93.0,10.0,9.0,10.0,9.0,10.0,9.0,1,2.57,1,5,0,0,0,0,0,0
0,1,1,1,40.68963,-73.99259,0,2,0,1.0,1.0,1,29,55,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1.02,1,4,0,0,0,0,0,0
0,1,1,2,40.80113,-73.96936,0,2,0,1.0,1.0,5,1125,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.33,1,5,0,0,0,0,0,0
0,1,1,2,40.81357,-73.93575,0,2,0,1.0,1.0,2,1125,86,94.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1.58,1,5,0,0,0,0,0,0
0,1,1,1,40.69855,-73.92631999999999,2,2,1,1.0,2.0,1,1125,5,80.0,9.0,5.0,8.0,9.0,10.0,8.0,0,0.1,1,4,0,0,0,0,0,0
0,1,1,1,40.717,-73.9565,0,2,0,1.0,1.0,4,1125,57,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.06,2,5,0,0,0,0,0,0
1,1,1,1,40.64181,-73.9522,0,3,0,1.0,2.0,2,28,211,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,3.9,1,4,0,0,0,0,0,0
0,1,1,2,40.791909999999994,-73.94613000000001,2,1,0,1.0,1.0,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.02,1,4,0,0,0,0,0,0
0,1,1,1,40.697829999999996,-73.90998,2,2,1,1.0,1.0,3,1125,6,87.0,9.0,8.0,9.0,10.0,9.0,9.0,0,0.11,1,4,0,0,0,0,0,0
1,1,0,0,40.85324,-73.86506,2,2,0,1.0,1.0,2,30,97,95.0,10.0,9.0,10.0,10.0,9.0,10.0,0,1.79,1,4,0,0,0,0,0,0
1,1,1,1,40.69627,-73.9345,2,2,0,1.0,1.0,3,96,50,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.93,1,4,0,0,0,0,0,0
1,1,0,2,40.74592,-73.99788000000001,3,2,1,1.0,1.0,1,1125,27,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.5,1,5,0,0,0,0,0,0
0,1,0,2,40.77271,-73.98810999999999,0,3,0,1.0,1.0,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.04,1,5,0,0,0,0,0,0
0,1,1,2,40.79766,-73.94756,0,6,0,3.0,3.0,2,1125,5,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0.09,2,5,0,0,0,0,0,0
1,1,1,1,40.72555,-73.95323,0,8,0,3.0,3.0,3,30,155,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.24,1,6,0,0,0,0,0,0
0,1,1,1,40.67948,-73.96566999999999,0,2,0,1.0,1.0,21,60,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,0.02,1,5,0,0,0,0,0,0
1,1,0,2,40.72201,-73.98277,0,4,0,2.0,2.0,2,4,15,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.93,3,6,0,0,0,0,0,0
1,1,1,2,40.79736,-73.94442,2,2,1,1.0,1.0,3,1125,89,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1.63,1,4,0,0,0,0,0,0
0,1,1,3,40.75179,-73.89015,0,2,0,1.0,2.0,2,1125,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.12,1,5,0,0,0,0,0,0
0,1,1,3,40.706790000000005,-73.91691999999999,0,3,0,2.0,2.0,2,7,185,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.37,1,5,0,0,0,0,0,0
0,1,1,1,40.67283,-73.95551,2,1,1,1.0,1.0,1,60,21,91.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0.39,1,3,0,0,0,0,0,0
1,1,1,3,40.755790000000005,-73.9148,0,2,0,1.0,1.0,2,356,152,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.1,1,4,0,0,0,0,0,0
0,1,1,1,40.678340000000006,-73.92442,0,5,0,3.0,3.0,30,190,182,92.0,9.0,10.0,10.0,10.0,9.0,10.0,0,3.42,1,5,0,0,0,0,0,0
0,1,1,1,40.71745,-73.9569,2,1,0,1.0,1.0,3,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.02,1,4,0,0,0,0,0,0
0,1,1,2,40.773270000000004,-73.94981999999999,2,2,1,1.0,1.0,7,150,26,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.49,1,4,0,0,0,0,0,0
0,1,1,2,40.77661,-73.98228,0,4,0,1.0,2.0,4,1125,3,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0.06,1,6,0,0,0,0,0,0
1,1,0,2,40.822590000000005,-73.95268,2,2,0,1.0,1.0,14,160,61,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.12,3,4,0,0,0,0,0,0
0,1,1,1,40.72306,-73.94785999999999,0,2,0,1.0,1.0,2,25,43,99.0,10.0,10.0,9.0,10.0,10.0,10.0,0,0.78,1,5,0,0,0,0,0,0
1,1,1,1,40.68623,-73.98956,0,5,0,2.0,2.0,28,1125,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.16,1,5,0,0,0,0,0,0
1,1,1,2,40.81575,-73.94913000000001,0,5,0,1.0,3.0,3,60,117,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.23,1,5,0,0,0,0,0,0
0,1,0,1,40.67677,-73.93783,2,1,0,1.0,1.0,3,1125,1,100.0,10.0,6.0,10.0,10.0,6.0,8.0,0,0.02,3,4,0,0,0,0,0,0
0,1,1,2,40.72697,-73.98071999999999,0,2,0,1.0,1.0,4,1125,32,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.59,1,5,0,0,0,0,0,0
1,1,0,3,40.68217,-73.84668,0,5,0,2.0,2.0,4,28,84,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.55,1,5,0,0,0,0,0,0
0,1,1,2,40.81086,-73.94037,0,2,0,1.0,1.0,14,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04,1,4,0,0,0,0,0,0
0,1,1,2,40.753209999999996,-73.97215,3,1,1,1.0,1.0,1,3,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.06,1,4,0,0,0,0,0,0
1,1,0,2,40.87665,-73.90855,0,3,0,2.0,2.0,3,1125,59,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1.16,1,5,0,0,0,0,0,0
1,1,1,1,40.65976,-73.95604,0,2,0,1.0,1.0,2,30,159,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.1,1,5,0,0,0,0,0,0
1,1,0,3,40.68204,-73.84668,0,3,0,1.0,2.0,4,29,109,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2.0,1,4,0,0,0,0,0,0
0,1,1,2,40.740140000000004,-73.99989000000001,0,2,0,1.0,1.0,5,30,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.17,1,6,0,0,0,0,0,0
0,1,1,2,40.745490000000004,-73.99473,2,2,1,1.0,1.0,1,60,25,94.0,10.0,10.0,10.0,9.0,10.0,9.0,0,0.49,1,4,0,0,0,0,0,0
0,1,0,1,40.68962,-73.95169,2,2,1,1.0,1.0,2,30,19,90.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0.36,1,4,0,0,0,0,0,0
0,1,1,1,40.6718,-73.94266,2,2,0,1.0,1.0,2,1125,2,90.0,9.0,8.0,9.0,9.0,9.0,9.0,0,0.04,1,4,0,0,0,0,0,0
0,1,1,2,40.7939,-73.97404,2,2,0,1.0,1.0,3,1125,2,100.0,10.0,10.0,10.0,9.0,10.0,10.0,0,0.04,1,4,0,0,0,0,0,0
1,1,0,2,40.759209999999996,-73.97361,2,4,0,1.0,2.0,2,1125,199,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,3.82,1,5,0,0,0,0,0,0
0,1,1,2,40.716590000000004,-73.98949,0,4,0,1.0,1.0,4,365,105,94.0,10.0,9.0,9.0,10.0,10.0,9.0,0,1.92,1,5,0,0,0,0,0,0
0,1,1,1,40.71946,-73.94193,0,2,0,1.0,1.0,30,1124,42,97.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0.78,1,5,0,0,0,0,0,0
1,1,1,2,40.79712,-73.93469,2,1,1,1.0,1.0,5,300,18,99.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.33,1,4,0,0,0,0,0,0
0,1,1,2,40.7219,-73.99669,0,2,0,1.0,1.0,5,1125,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.09,1,5,0,0,0,0,0,0
0,1,1,1,40.62637,-74.02989000000001,0,4,0,1.0,2.0,4,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.06,1,4,0,0,0,0,0,0
0,1,1,1,40.70997,-73.9647,0,3,0,1.0,1.0,1,1125,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0,0.02,1,5,0,0,0,0,0,0
0,1,1,1,40.66052,-73.9939,0,8,0,3.0,5.0,4,1125,1,80.0,10.0,6.0,10.0,10.0,10.0,8.0,1,0.02,3,5,0,0,1,0,0,0
1,1,1,2,40.769729999999996,-73.9566,2,2,0,1.0,1.0,30,180,20,91.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0.37,1,5,0,0,0,0,0,0
0,1,1,2,40.72705,-74.00314,2,2,1,1.0,0.0,2,14,62,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1.2,1,5,0,0,0,0,0,0
1,1,1,2,40.84147,-73.94006,0,3,0,1.0,2.0,30,1125,9,98.0,10.0,10.0,9.0,10.0,8.0,9.0,1,0.17,1,5,0,0,0,0,0,0
0,1,1,1,40.677640000000004,-73.97835,0,5,0,2.0,2.0,3,1125,4,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.08,3,5,0,0,0,0,0,0
0,1,1,1,40.63974,-73.97439,2,1,1,1.0,1.0,14,30,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.04,2,4,0,0,0,0,0,0
1,1,1,1,40.64885,-73.94681,0,4,0,2.0,2.0,4,100,244,96.0,10.0,9.0,10.0,10.0,9.0,10.0,0,4.53,1,4,0,0,0,0,0,0
0,1,1,1,40.681740000000005,-73.91365,0,4,0,1.0,1.0,2,365,55,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,1.01,1,5,0,0,0,0,0,0
0,1,1,3,40.67667,-73.79829000000001,2,1,0,1.0,1.0,5,90,11,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.23,0,4,0,0,0,0,0,0
1,1,1,2,40.74118,-74.00012,2,2,1,1.0,1.0,2,90,64,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1.56,1,5,0,0,0,0,0,0
1,1,1,3,40.6756,-73.78244000000001,0,8,0,2.0,3.0,1,29,293,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5.97,1,5,0,0,0,0,0,0
1,1,1,1,40.70024,-73.92055,0,2,0,1.0,1.0,4,1125,42,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.82,1,5,0,0,0,0,0,0
0,1,1,1,40.70395,-73.93366999999999,2,1,1,1.0,1.0,6,1125,12,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.22,1,4,0,0,0,0,0,0
0,1,1,2,40.79908,-73.96141,2,2,0,1.0,1.0,1,23,4,90.0,9.0,9.0,10.0,10.0,10.0,10.0,0,0.07,1,4,0,0,0,0,0,0
1,1,0,1,40.71826,-73.95795,0,6,0,2.0,2.0,30,100,13,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.24,1,5,0,0,0,0,0,0
1,1,1,1,40.671690000000005,-73.94612,0,4,0,2.0,2.0,29,1125,157,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.88,1,4,0,0,0,0,0,0
0,1,0,2,40.718540000000004,-73.98362,2,2,1,1.0,1.0,2,1125,2,80.0,9.0,7.0,8.0,9.0,8.0,7.0,1,0.04,1,5,0,0,0,0,0,0
1,1,1,1,40.704640000000005,-73.93386,2,2,1,1.0,1.0,2,31,91,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.86,1,4,0,0,0,0,0,0
0,1,1,1,40.68792,-73.98999,0,4,0,1.0,2.0,5,29,8,93.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.15,1,5,0,0,0,0,0,0
0,1,1,2,40.75573,-73.99228000000001,0,4,0,1.0,2.0,3,1125,69,85.0,9.0,9.0,9.0,10.0,10.0,9.0,1,1.26,1,5,0,0,0,0,0,0
0,1,0,3,40.7364,-73.91923,2,2,1,1.0,1.0,1,1125,53,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1.05,1,4,0,0,0,0,0,0
0,1,0,2,40.84398,-73.94064,2,2,0,1.0,1.0,4,7,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.04,1,4,0,0,0,0,0,0
0,1,0,2,40.84326,-73.93901,0,4,0,2.0,2.0,14,24,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,0,0.02,1,5,0,0,0,0,0,0
0,1,1,2,40.8481,-73.93585,0,4,0,1.0,2.0,3,1125,2,70.0,4.0,6.0,6.0,5.0,8.0,10.0,0,0.04,1,5,0,0,0,0,0,0
0,1,1,2,40.73955,-73.98568,0,6,0,2.0,6.0,2,1125,4,95.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0.07,3,5,0,0,0,0,0,0
1,1,1,1,40.713,-73.9653,0,2,0,1.0,1.0,4,1125,59,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.08,1,5,0,0,0,0,0,0
0,1,1,1,40.68112,-73.96491999999999,0,4,0,1.0,2.0,7,1125,19,98.0,10.0,9.0,9.0,10.0,10.0,9.0,0,0.36,3,5,0,0,0,0,0,0
